Trial,Bandit,Reward,Algorithm
2711,1,0,EpsilonGreedy
2712,1,0,EpsilonGreedy
2713,1,0,EpsilonGreedy
2714,1,0,EpsilonGreedy
2715,1,0.1,EpsilonGreedy
2716,1,0,EpsilonGreedy
2717,1,0,EpsilonGreedy
2718,1,0,EpsilonGreedy
2719,1,0,EpsilonGreedy
2720,1,0.1,EpsilonGreedy
2721,1,0,EpsilonGreedy
2722,1,0,EpsilonGreedy
2723,1,0,EpsilonGreedy
2724,1,0,EpsilonGreedy
2725,1,0,EpsilonGreedy
2726,1,0,EpsilonGreedy
2727,1,0,EpsilonGreedy
2728,1,0,EpsilonGreedy
2729,1,0,EpsilonGreedy
2730,1,0,EpsilonGreedy
2731,1,0,EpsilonGreedy
2732,1,0,EpsilonGreedy
2733,1,0,EpsilonGreedy
2734,1,0,EpsilonGreedy
2735,1,0.1,EpsilonGreedy
2736,1,0,EpsilonGreedy
2737,1,0,EpsilonGreedy
2738,1,0,EpsilonGreedy
2739,1,0,EpsilonGreedy
2740,1,0.1,EpsilonGreedy
2741,1,0,EpsilonGreedy
2742,1,0,EpsilonGreedy
2743,1,0,EpsilonGreedy
2744,1,0,EpsilonGreedy
2745,1,0.1,EpsilonGreedy
2746,1,0,EpsilonGreedy
2747,1,0,EpsilonGreedy
2748,1,0,EpsilonGreedy
2749,1,0.1,EpsilonGreedy
2750,1,0,EpsilonGreedy
2751,1,0,EpsilonGreedy
2752,1,0,EpsilonGreedy
2753,1,0.1,EpsilonGreedy
2754,1,0,EpsilonGreedy
2755,1,0.1,EpsilonGreedy
2756,1,0,EpsilonGreedy
2757,1,0,EpsilonGreedy
2758,1,0,EpsilonGreedy
2759,1,0,EpsilonGreedy
2760,1,0,EpsilonGreedy
2761,1,0,EpsilonGreedy
2762,1,0,EpsilonGreedy
2763,1,0,EpsilonGreedy
2764,1,0,EpsilonGreedy
2765,1,0,EpsilonGreedy
2766,1,0,EpsilonGreedy
2767,1,0,EpsilonGreedy
2768,1,0.1,EpsilonGreedy
2769,1,0.1,EpsilonGreedy
2770,1,0,EpsilonGreedy
2771,1,0,EpsilonGreedy
2772,1,0,EpsilonGreedy
2773,1,0,EpsilonGreedy
2774,1,0,EpsilonGreedy
2775,1,0,EpsilonGreedy
2776,1,0,EpsilonGreedy
2777,1,0,EpsilonGreedy
2778,1,0,EpsilonGreedy
2779,1,0,EpsilonGreedy
2780,1,0,EpsilonGreedy
2781,1,0.1,EpsilonGreedy
2782,1,0,EpsilonGreedy
2783,1,0,EpsilonGreedy
2784,1,0,EpsilonGreedy
2785,1,0,EpsilonGreedy
2786,1,0,EpsilonGreedy
2787,1,0,EpsilonGreedy
2788,1,0.1,EpsilonGreedy
2789,1,0,EpsilonGreedy
2790,1,0.1,EpsilonGreedy
2791,1,0,EpsilonGreedy
2792,1,0,EpsilonGreedy
2793,1,0,EpsilonGreedy
2794,1,0,EpsilonGreedy
2795,1,0,EpsilonGreedy
2796,1,0,EpsilonGreedy
2797,1,0,EpsilonGreedy
2798,1,0.1,EpsilonGreedy
2799,1,0,EpsilonGreedy
2800,1,0,EpsilonGreedy
2801,1,0,EpsilonGreedy
2802,1,0,EpsilonGreedy
2803,1,0,EpsilonGreedy
2804,1,0,EpsilonGreedy
2805,1,0,EpsilonGreedy
2806,1,0,EpsilonGreedy
2807,1,0,EpsilonGreedy
2808,1,0.1,EpsilonGreedy
2809,1,0,EpsilonGreedy
2810,1,0,EpsilonGreedy
2811,1,0,EpsilonGreedy
2812,1,0,EpsilonGreedy
2813,1,0,EpsilonGreedy
2814,1,0,EpsilonGreedy
2815,1,0,EpsilonGreedy
2816,1,0,EpsilonGreedy
2817,1,0,EpsilonGreedy
2818,1,0,EpsilonGreedy
2819,1,0,EpsilonGreedy
2820,1,0,EpsilonGreedy
2821,1,0,EpsilonGreedy
2822,1,0,EpsilonGreedy
2823,1,0,EpsilonGreedy
2824,1,0,EpsilonGreedy
2825,1,0.1,EpsilonGreedy
2826,1,0,EpsilonGreedy
2827,1,0,EpsilonGreedy
2828,1,0,EpsilonGreedy
2829,1,0,EpsilonGreedy
2830,1,0.1,EpsilonGreedy
2831,1,0,EpsilonGreedy
2832,1,0,EpsilonGreedy
2833,1,0,EpsilonGreedy
2834,1,0,EpsilonGreedy
2835,1,0,EpsilonGreedy
2836,1,0,EpsilonGreedy
2837,1,0,EpsilonGreedy
2838,1,0.1,EpsilonGreedy
2839,1,0,EpsilonGreedy
2840,1,0,EpsilonGreedy
2841,1,0,EpsilonGreedy
2842,1,0,EpsilonGreedy
2843,1,0,EpsilonGreedy
2844,1,0,EpsilonGreedy
2845,1,0,EpsilonGreedy
2846,1,0,EpsilonGreedy
2847,1,0.1,EpsilonGreedy
2848,1,0,EpsilonGreedy
2849,1,0.1,EpsilonGreedy
2850,1,0,EpsilonGreedy
2851,1,0,EpsilonGreedy
2852,1,0,EpsilonGreedy
2853,1,0,EpsilonGreedy
2854,1,0,EpsilonGreedy
2855,1,0,EpsilonGreedy
2856,1,0,EpsilonGreedy
2857,1,0.1,EpsilonGreedy
2858,1,0,EpsilonGreedy
2859,1,0,EpsilonGreedy
2860,1,0,EpsilonGreedy
2861,1,0,EpsilonGreedy
2862,1,0,EpsilonGreedy
2863,1,0,EpsilonGreedy
2864,1,0,EpsilonGreedy
2865,1,0,EpsilonGreedy
2866,1,0,EpsilonGreedy
2867,1,0,EpsilonGreedy
2868,1,0,EpsilonGreedy
2869,1,0,EpsilonGreedy
2870,1,0.1,EpsilonGreedy
2871,1,0,EpsilonGreedy
2872,1,0,EpsilonGreedy
2873,1,0,EpsilonGreedy
2874,1,0,EpsilonGreedy
2875,1,0,EpsilonGreedy
2876,1,0,EpsilonGreedy
2877,1,0,EpsilonGreedy
2878,1,0.1,EpsilonGreedy
2879,1,0,EpsilonGreedy
2880,1,0,EpsilonGreedy
2881,1,0.1,EpsilonGreedy
2882,1,0,EpsilonGreedy
2883,1,0,EpsilonGreedy
2884,1,0.1,EpsilonGreedy
2885,1,0,EpsilonGreedy
2886,1,0,EpsilonGreedy
2887,1,0,EpsilonGreedy
2888,1,0,EpsilonGreedy
2889,1,0,EpsilonGreedy
2890,1,0,EpsilonGreedy
2891,1,0.1,EpsilonGreedy
2892,1,0,EpsilonGreedy
2893,1,0,EpsilonGreedy
2894,1,0,EpsilonGreedy
2895,1,0,EpsilonGreedy
2896,1,0,EpsilonGreedy
2897,1,0.1,EpsilonGreedy
2898,1,0,EpsilonGreedy
2899,1,0,EpsilonGreedy
2900,1,0.1,EpsilonGreedy
2901,1,0,EpsilonGreedy
2902,1,0,EpsilonGreedy
2903,1,0,EpsilonGreedy
2904,1,0,EpsilonGreedy
2905,1,0,EpsilonGreedy
2906,1,0.1,EpsilonGreedy
2907,1,0,EpsilonGreedy
2908,1,0.1,EpsilonGreedy
2909,1,0,EpsilonGreedy
2910,1,0.1,EpsilonGreedy
2911,1,0,EpsilonGreedy
2912,1,0,EpsilonGreedy
2913,1,0,EpsilonGreedy
2914,1,0,EpsilonGreedy
2915,1,0,EpsilonGreedy
2916,1,0,EpsilonGreedy
2917,1,0.1,EpsilonGreedy
2918,1,0,EpsilonGreedy
2919,1,0.1,EpsilonGreedy
2920,1,0.1,EpsilonGreedy
2921,1,0.1,EpsilonGreedy
2922,1,0,EpsilonGreedy
2923,1,0,EpsilonGreedy
2924,1,0,EpsilonGreedy
2925,1,0,EpsilonGreedy
2926,1,0,EpsilonGreedy
2927,1,0,EpsilonGreedy
2928,1,0,EpsilonGreedy
2929,1,0,EpsilonGreedy
2930,1,0.1,EpsilonGreedy
2931,1,0,EpsilonGreedy
2932,1,0,EpsilonGreedy
2933,1,0,EpsilonGreedy
2934,1,0,EpsilonGreedy
2935,1,0,EpsilonGreedy
2936,1,0,EpsilonGreedy
2937,1,0,EpsilonGreedy
2938,1,0,EpsilonGreedy
2939,1,0.1,EpsilonGreedy
2940,1,0,EpsilonGreedy
2941,1,0,EpsilonGreedy
2942,1,0,EpsilonGreedy
2943,1,0,EpsilonGreedy
2944,1,0,EpsilonGreedy
2945,1,0,EpsilonGreedy
2946,1,0,EpsilonGreedy
2947,1,0,EpsilonGreedy
2948,1,0,EpsilonGreedy
2949,1,0,EpsilonGreedy
2950,1,0,EpsilonGreedy
2951,1,0,EpsilonGreedy
2952,1,0,EpsilonGreedy
2953,1,0,EpsilonGreedy
2954,1,0,EpsilonGreedy
2955,1,0,EpsilonGreedy
2956,1,0,EpsilonGreedy
2957,1,0,EpsilonGreedy
2958,1,0,EpsilonGreedy
2959,1,0.1,EpsilonGreedy
2960,1,0,EpsilonGreedy
2961,1,0,EpsilonGreedy
2962,1,0,EpsilonGreedy
2963,1,0,EpsilonGreedy
2964,1,0,EpsilonGreedy
2965,1,0,EpsilonGreedy
2966,1,0,EpsilonGreedy
2967,1,0,EpsilonGreedy
2968,1,0,EpsilonGreedy
2969,1,0,EpsilonGreedy
2970,1,0,EpsilonGreedy
2971,1,0,EpsilonGreedy
2972,1,0,EpsilonGreedy
2973,1,0,EpsilonGreedy
2974,1,0,EpsilonGreedy
2975,1,0,EpsilonGreedy
2976,1,0,EpsilonGreedy
2977,1,0,EpsilonGreedy
2978,1,0.1,EpsilonGreedy
2979,1,0,EpsilonGreedy
2980,1,0,EpsilonGreedy
2981,1,0,EpsilonGreedy
2982,1,0,EpsilonGreedy
2983,1,0,EpsilonGreedy
2984,1,0,EpsilonGreedy
2985,1,0,EpsilonGreedy
2986,1,0,EpsilonGreedy
2987,1,0,EpsilonGreedy
2988,1,0,EpsilonGreedy
2989,1,0,EpsilonGreedy
2990,1,0,EpsilonGreedy
2991,1,0,EpsilonGreedy
2992,1,0,EpsilonGreedy
2993,1,0,EpsilonGreedy
2994,1,0,EpsilonGreedy
2995,1,0,EpsilonGreedy
2996,1,0.1,EpsilonGreedy
2997,1,0,EpsilonGreedy
2998,1,0,EpsilonGreedy
2999,1,0,EpsilonGreedy
3000,1,0,EpsilonGreedy
3001,1,0.1,EpsilonGreedy
3002,1,0.1,EpsilonGreedy
3003,1,0,EpsilonGreedy
3004,1,0,EpsilonGreedy
3005,1,0,EpsilonGreedy
3006,1,0.1,EpsilonGreedy
3007,1,0,EpsilonGreedy
3008,1,0,EpsilonGreedy
3009,1,0,EpsilonGreedy
3010,1,0,EpsilonGreedy
3011,1,0,EpsilonGreedy
3012,1,0,EpsilonGreedy
3013,1,0,EpsilonGreedy
3014,1,0,EpsilonGreedy
3015,1,0,EpsilonGreedy
3016,1,0,EpsilonGreedy
3017,1,0,EpsilonGreedy
3018,1,0,EpsilonGreedy
3019,1,0,EpsilonGreedy
3020,1,0,EpsilonGreedy
3021,1,0,EpsilonGreedy
3022,1,0,EpsilonGreedy
3023,1,0,EpsilonGreedy
3024,1,0,EpsilonGreedy
3025,1,0,EpsilonGreedy
3026,1,0,EpsilonGreedy
3027,1,0,EpsilonGreedy
3028,1,0,EpsilonGreedy
3029,1,0,EpsilonGreedy
3030,1,0.1,EpsilonGreedy
3031,1,0,EpsilonGreedy
3032,1,0,EpsilonGreedy
3033,1,0,EpsilonGreedy
3034,1,0,EpsilonGreedy
3035,1,0,EpsilonGreedy
3036,1,0,EpsilonGreedy
3037,1,0,EpsilonGreedy
3038,1,0,EpsilonGreedy
3039,1,0,EpsilonGreedy
3040,1,0,EpsilonGreedy
3041,1,0,EpsilonGreedy
3042,1,0,EpsilonGreedy
3043,1,0,EpsilonGreedy
3044,1,0.1,EpsilonGreedy
3045,1,0.1,EpsilonGreedy
3046,1,0,EpsilonGreedy
3047,1,0.1,EpsilonGreedy
3048,1,0,EpsilonGreedy
3049,1,0,EpsilonGreedy
3050,1,0,EpsilonGreedy
3051,1,0,EpsilonGreedy
3052,1,0,EpsilonGreedy
3053,1,0,EpsilonGreedy
3054,1,0,EpsilonGreedy
3055,1,0,EpsilonGreedy
3056,1,0.1,EpsilonGreedy
3057,1,0,EpsilonGreedy
3058,1,0,EpsilonGreedy
3059,1,0,EpsilonGreedy
3060,1,0.1,EpsilonGreedy
3061,1,0,EpsilonGreedy
3062,1,0,EpsilonGreedy
3063,1,0,EpsilonGreedy
3064,1,0,EpsilonGreedy
3065,1,0,EpsilonGreedy
3066,1,0,EpsilonGreedy
3067,1,0,EpsilonGreedy
3068,1,0,EpsilonGreedy
3069,1,0,EpsilonGreedy
3070,1,0,EpsilonGreedy
3071,1,0,EpsilonGreedy
3072,1,0,EpsilonGreedy
3073,1,0,EpsilonGreedy
3074,1,0,EpsilonGreedy
3075,1,0,EpsilonGreedy
3076,1,0,EpsilonGreedy
3077,1,0,EpsilonGreedy
3078,1,0,EpsilonGreedy
3079,1,0,EpsilonGreedy
3080,1,0,EpsilonGreedy
3081,1,0,EpsilonGreedy
3082,1,0,EpsilonGreedy
3083,1,0,EpsilonGreedy
3084,1,0,EpsilonGreedy
3085,1,0,EpsilonGreedy
3086,1,0.1,EpsilonGreedy
3087,1,0,EpsilonGreedy
3088,1,0,EpsilonGreedy
3089,1,0,EpsilonGreedy
3090,1,0,EpsilonGreedy
3091,1,0,EpsilonGreedy
3092,1,0,EpsilonGreedy
3093,1,0.1,EpsilonGreedy
3094,1,0,EpsilonGreedy
3095,1,0,EpsilonGreedy
3096,1,0,EpsilonGreedy
3097,1,0,EpsilonGreedy
3098,1,0,EpsilonGreedy
3099,1,0,EpsilonGreedy
3100,1,0,EpsilonGreedy
3101,1,0,EpsilonGreedy
3102,1,0,EpsilonGreedy
3103,1,0,EpsilonGreedy
3104,1,0,EpsilonGreedy
3105,1,0,EpsilonGreedy
3106,1,0,EpsilonGreedy
3107,1,0,EpsilonGreedy
3108,1,0,EpsilonGreedy
3109,1,0,EpsilonGreedy
3110,1,0,EpsilonGreedy
3111,1,0,EpsilonGreedy
3112,1,0,EpsilonGreedy
3113,1,0,EpsilonGreedy
3114,1,0.1,EpsilonGreedy
3115,1,0,EpsilonGreedy
3116,1,0,EpsilonGreedy
3117,1,0,EpsilonGreedy
3118,1,0,EpsilonGreedy
3119,1,0,EpsilonGreedy
3120,1,0,EpsilonGreedy
3121,1,0.1,EpsilonGreedy
3122,1,0,EpsilonGreedy
3123,1,0,EpsilonGreedy
3124,1,0,EpsilonGreedy
3125,1,0,EpsilonGreedy
3126,1,0,EpsilonGreedy
3127,1,0.1,EpsilonGreedy
3128,1,0,EpsilonGreedy
3129,1,0,EpsilonGreedy
3130,1,0.1,EpsilonGreedy
3131,1,0,EpsilonGreedy
3132,1,0,EpsilonGreedy
3133,1,0,EpsilonGreedy
3134,1,0,EpsilonGreedy
3135,1,0,EpsilonGreedy
3136,1,0,EpsilonGreedy
3137,1,0,EpsilonGreedy
3138,1,0,EpsilonGreedy
3139,1,0,EpsilonGreedy
3140,1,0,EpsilonGreedy
3141,1,0,EpsilonGreedy
3142,1,0,EpsilonGreedy
3143,1,0,EpsilonGreedy
3144,1,0,EpsilonGreedy
3145,1,0,EpsilonGreedy
3146,1,0,EpsilonGreedy
3147,1,0,EpsilonGreedy
3148,1,0,EpsilonGreedy
3149,1,0,EpsilonGreedy
3150,1,0,EpsilonGreedy
3151,1,0,EpsilonGreedy
3152,1,0,EpsilonGreedy
3153,1,0,EpsilonGreedy
3154,1,0,EpsilonGreedy
3155,1,0,EpsilonGreedy
3156,1,0,EpsilonGreedy
3157,1,0,EpsilonGreedy
3158,1,0,EpsilonGreedy
3159,1,0,EpsilonGreedy
3160,1,0,EpsilonGreedy
3161,1,0,EpsilonGreedy
3162,1,0,EpsilonGreedy
3163,1,0,EpsilonGreedy
3164,1,0,EpsilonGreedy
3165,1,0,EpsilonGreedy
3166,1,0,EpsilonGreedy
3167,1,0.1,EpsilonGreedy
3168,1,0,EpsilonGreedy
3169,1,0,EpsilonGreedy
3170,1,0.1,EpsilonGreedy
3171,1,0,EpsilonGreedy
3172,1,0,EpsilonGreedy
3173,1,0,EpsilonGreedy
3174,1,0.1,EpsilonGreedy
3175,1,0.1,EpsilonGreedy
3176,1,0,EpsilonGreedy
3177,1,0,EpsilonGreedy
3178,1,0,EpsilonGreedy
3179,1,0,EpsilonGreedy
3180,1,0,EpsilonGreedy
3181,1,0,EpsilonGreedy
3182,1,0,EpsilonGreedy
3183,1,0,EpsilonGreedy
3184,1,0,EpsilonGreedy
3185,1,0,EpsilonGreedy
3186,1,0,EpsilonGreedy
3187,1,0,EpsilonGreedy
3188,1,0,EpsilonGreedy
3189,1,0,EpsilonGreedy
3190,1,0,EpsilonGreedy
3191,1,0.1,EpsilonGreedy
3192,1,0,EpsilonGreedy
3193,1,0,EpsilonGreedy
3194,1,0,EpsilonGreedy
3195,1,0,EpsilonGreedy
3196,1,0,EpsilonGreedy
3197,1,0,EpsilonGreedy
3198,1,0,EpsilonGreedy
3199,1,0,EpsilonGreedy
3200,1,0,EpsilonGreedy
3201,1,0,EpsilonGreedy
3202,1,0,EpsilonGreedy
3203,1,0,EpsilonGreedy
3204,1,0,EpsilonGreedy
3205,1,0,EpsilonGreedy
3206,1,0,EpsilonGreedy
3207,1,0,EpsilonGreedy
3208,1,0,EpsilonGreedy
3209,1,0,EpsilonGreedy
3210,1,0,EpsilonGreedy
3211,1,0.1,EpsilonGreedy
3212,1,0,EpsilonGreedy
3213,1,0,EpsilonGreedy
3214,1,0,EpsilonGreedy
3215,1,0,EpsilonGreedy
3216,1,0,EpsilonGreedy
3217,1,0,EpsilonGreedy
3218,1,0,EpsilonGreedy
3219,1,0,EpsilonGreedy
3220,1,0,EpsilonGreedy
3221,1,0.1,EpsilonGreedy
3222,1,0,EpsilonGreedy
3223,1,0.1,EpsilonGreedy
3224,1,0,EpsilonGreedy
3225,1,0,EpsilonGreedy
3226,1,0,EpsilonGreedy
3227,1,0,EpsilonGreedy
3228,1,0,EpsilonGreedy
3229,1,0,EpsilonGreedy
3230,1,0,EpsilonGreedy
3231,1,0,EpsilonGreedy
3232,1,0,EpsilonGreedy
3233,1,0,EpsilonGreedy
3234,1,0,EpsilonGreedy
3235,1,0,EpsilonGreedy
3236,1,0,EpsilonGreedy
3237,1,0,EpsilonGreedy
3238,1,0,EpsilonGreedy
3239,1,0.1,EpsilonGreedy
3240,1,0.1,EpsilonGreedy
3241,1,0,EpsilonGreedy
3242,1,0,EpsilonGreedy
3243,1,0,EpsilonGreedy
3244,1,0,EpsilonGreedy
3245,1,0,EpsilonGreedy
3246,1,0,EpsilonGreedy
3247,1,0,EpsilonGreedy
3248,1,0,EpsilonGreedy
3249,1,0,EpsilonGreedy
3250,1,0,EpsilonGreedy
3251,1,0,EpsilonGreedy
3252,1,0,EpsilonGreedy
3253,1,0,EpsilonGreedy
3254,1,0,EpsilonGreedy
3255,1,0.1,EpsilonGreedy
3256,1,0,EpsilonGreedy
3257,1,0,EpsilonGreedy
3258,1,0,EpsilonGreedy
3259,1,0,EpsilonGreedy
3260,1,0,EpsilonGreedy
3261,1,0,EpsilonGreedy
3262,1,0.1,EpsilonGreedy
3263,1,0,EpsilonGreedy
3264,1,0,EpsilonGreedy
3265,1,0,EpsilonGreedy
3266,1,0,EpsilonGreedy
3267,1,0,EpsilonGreedy
3268,1,0,EpsilonGreedy
3269,1,0,EpsilonGreedy
3270,1,0,EpsilonGreedy
3271,1,0.1,EpsilonGreedy
3272,1,0,EpsilonGreedy
3273,1,0,EpsilonGreedy
3274,1,0,EpsilonGreedy
3275,1,0,EpsilonGreedy
3276,1,0,EpsilonGreedy
3277,1,0,EpsilonGreedy
3278,1,0,EpsilonGreedy
3279,1,0,EpsilonGreedy
3280,1,0,EpsilonGreedy
3281,1,0,EpsilonGreedy
3282,1,0,EpsilonGreedy
3283,1,0,EpsilonGreedy
3284,1,0,EpsilonGreedy
3285,1,0,EpsilonGreedy
3286,1,0,EpsilonGreedy
3287,1,0,EpsilonGreedy
3288,1,0,EpsilonGreedy
3289,1,0,EpsilonGreedy
3290,1,0,EpsilonGreedy
3291,1,0,EpsilonGreedy
3292,1,0,EpsilonGreedy
3293,1,0,EpsilonGreedy
3294,1,0,EpsilonGreedy
3295,1,0.1,EpsilonGreedy
3296,1,0,EpsilonGreedy
3297,1,0,EpsilonGreedy
3298,1,0.1,EpsilonGreedy
3299,1,0.1,EpsilonGreedy
3300,1,0,EpsilonGreedy
3301,1,0,EpsilonGreedy
3302,1,0,EpsilonGreedy
3303,1,0,EpsilonGreedy
3304,1,0,EpsilonGreedy
3305,1,0,EpsilonGreedy
3306,1,0,EpsilonGreedy
3307,1,0,EpsilonGreedy
3308,1,0,EpsilonGreedy
3309,1,0,EpsilonGreedy
3310,1,0,EpsilonGreedy
3311,1,0,EpsilonGreedy
3312,1,0,EpsilonGreedy
3313,1,0,EpsilonGreedy
3314,1,0,EpsilonGreedy
3315,1,0,EpsilonGreedy
3316,1,0,EpsilonGreedy
3317,1,0,EpsilonGreedy
3318,1,0,EpsilonGreedy
3319,1,0,EpsilonGreedy
3320,1,0,EpsilonGreedy
3321,1,0,EpsilonGreedy
3322,1,0,EpsilonGreedy
3323,1,0.1,EpsilonGreedy
3324,1,0,EpsilonGreedy
3325,1,0,EpsilonGreedy
3326,1,0,EpsilonGreedy
3327,1,0,EpsilonGreedy
3328,1,0,EpsilonGreedy
3329,1,0,EpsilonGreedy
3330,1,0.1,EpsilonGreedy
3331,1,0,EpsilonGreedy
3332,1,0,EpsilonGreedy
3333,1,0,EpsilonGreedy
3334,1,0,EpsilonGreedy
3335,1,0,EpsilonGreedy
3336,1,0,EpsilonGreedy
3337,1,0,EpsilonGreedy
3338,1,0.1,EpsilonGreedy
3339,1,0,EpsilonGreedy
3340,1,0,EpsilonGreedy
3341,1,0,EpsilonGreedy
3342,1,0,EpsilonGreedy
3343,1,0,EpsilonGreedy
3344,1,0,EpsilonGreedy
3345,1,0,EpsilonGreedy
3346,1,0,EpsilonGreedy
3347,1,0,EpsilonGreedy
3348,1,0,EpsilonGreedy
3349,1,0,EpsilonGreedy
3350,1,0,EpsilonGreedy
3351,1,0.1,EpsilonGreedy
3352,1,0,EpsilonGreedy
3353,1,0,EpsilonGreedy
3354,1,0,EpsilonGreedy
3355,1,0,EpsilonGreedy
3356,1,0,EpsilonGreedy
3357,1,0.1,EpsilonGreedy
3358,1,0,EpsilonGreedy
3359,1,0.1,EpsilonGreedy
3360,1,0,EpsilonGreedy
3361,1,0,EpsilonGreedy
3362,1,0,EpsilonGreedy
3363,1,0,EpsilonGreedy
3364,1,0,EpsilonGreedy
3365,1,0,EpsilonGreedy
3366,1,0,EpsilonGreedy
3367,1,0,EpsilonGreedy
3368,1,0,EpsilonGreedy
3369,1,0,EpsilonGreedy
3370,1,0,EpsilonGreedy
3371,1,0,EpsilonGreedy
3372,1,0,EpsilonGreedy
3373,1,0,EpsilonGreedy
3374,1,0,EpsilonGreedy
3375,1,0,EpsilonGreedy
3376,1,0,EpsilonGreedy
3377,1,0,EpsilonGreedy
3378,1,0,EpsilonGreedy
3379,1,0,EpsilonGreedy
3380,1,0,EpsilonGreedy
3381,1,0,EpsilonGreedy
3382,1,0,EpsilonGreedy
3383,1,0,EpsilonGreedy
3384,1,0,EpsilonGreedy
3385,1,0.1,EpsilonGreedy
3386,1,0,EpsilonGreedy
3387,1,0,EpsilonGreedy
3388,1,0,EpsilonGreedy
3389,1,0,EpsilonGreedy
3390,1,0,EpsilonGreedy
3391,1,0,EpsilonGreedy
3392,1,0,EpsilonGreedy
3393,1,0.1,EpsilonGreedy
3394,1,0,EpsilonGreedy
3395,1,0,EpsilonGreedy
3396,1,0,EpsilonGreedy
3397,1,0,EpsilonGreedy
3398,1,0,EpsilonGreedy
3399,1,0,EpsilonGreedy
3400,1,0,EpsilonGreedy
3401,1,0,EpsilonGreedy
3402,1,0,EpsilonGreedy
3403,1,0,EpsilonGreedy
3404,1,0.1,EpsilonGreedy
3405,1,0,EpsilonGreedy
3406,1,0,EpsilonGreedy
3407,1,0.1,EpsilonGreedy
3408,1,0,EpsilonGreedy
3409,1,0,EpsilonGreedy
3410,1,0,EpsilonGreedy
3411,1,0,EpsilonGreedy
3412,1,0,EpsilonGreedy
3413,1,0,EpsilonGreedy
3414,1,0,EpsilonGreedy
3415,1,0,EpsilonGreedy
3416,1,0,EpsilonGreedy
3417,1,0.1,EpsilonGreedy
3418,1,0,EpsilonGreedy
3419,1,0.1,EpsilonGreedy
3420,1,0.1,EpsilonGreedy
3421,1,0,EpsilonGreedy
3422,1,0,EpsilonGreedy
3423,1,0,EpsilonGreedy
3424,1,0.1,EpsilonGreedy
3425,1,0,EpsilonGreedy
3426,1,0.1,EpsilonGreedy
3427,1,0,EpsilonGreedy
3428,1,0,EpsilonGreedy
3429,1,0,EpsilonGreedy
3430,1,0,EpsilonGreedy
3431,1,0,EpsilonGreedy
3432,1,0,EpsilonGreedy
3433,1,0,EpsilonGreedy
3434,1,0,EpsilonGreedy
3435,1,0.1,EpsilonGreedy
3436,1,0.1,EpsilonGreedy
3437,1,0,EpsilonGreedy
3438,1,0,EpsilonGreedy
3439,1,0,EpsilonGreedy
3440,1,0,EpsilonGreedy
3441,1,0,EpsilonGreedy
3442,1,0,EpsilonGreedy
3443,1,0.1,EpsilonGreedy
3444,1,0,EpsilonGreedy
3445,1,0,EpsilonGreedy
3446,1,0,EpsilonGreedy
3447,1,0,EpsilonGreedy
3448,1,0,EpsilonGreedy
3449,1,0,EpsilonGreedy
3450,1,0.1,EpsilonGreedy
3451,1,0,EpsilonGreedy
3452,1,0,EpsilonGreedy
3453,1,0,EpsilonGreedy
3454,1,0,EpsilonGreedy
3455,1,0,EpsilonGreedy
3456,1,0,EpsilonGreedy
3457,1,0,EpsilonGreedy
3458,1,0.1,EpsilonGreedy
3459,1,0,EpsilonGreedy
3460,1,0,EpsilonGreedy
3461,1,0,EpsilonGreedy
3462,1,0,EpsilonGreedy
3463,1,0,EpsilonGreedy
3464,1,0,EpsilonGreedy
3465,1,0,EpsilonGreedy
3466,1,0,EpsilonGreedy
3467,1,0.1,EpsilonGreedy
3468,1,0,EpsilonGreedy
3469,1,0,EpsilonGreedy
3470,1,0,EpsilonGreedy
3471,1,0,EpsilonGreedy
3472,1,0,EpsilonGreedy
3473,1,0,EpsilonGreedy
3474,1,0,EpsilonGreedy
3475,1,0,EpsilonGreedy
3476,1,0,EpsilonGreedy
3477,1,0.1,EpsilonGreedy
3478,1,0,EpsilonGreedy
3479,1,0.1,EpsilonGreedy
3480,1,0,EpsilonGreedy
3481,1,0,EpsilonGreedy
3482,1,0,EpsilonGreedy
3483,1,0,EpsilonGreedy
3484,1,0,EpsilonGreedy
3485,1,0,EpsilonGreedy
3486,1,0,EpsilonGreedy
3487,1,0,EpsilonGreedy
3488,1,0,EpsilonGreedy
3489,1,0,EpsilonGreedy
3490,1,0.1,EpsilonGreedy
3491,1,0,EpsilonGreedy
3492,1,0,EpsilonGreedy
3493,1,0,EpsilonGreedy
3494,1,0,EpsilonGreedy
3495,1,0.1,EpsilonGreedy
3496,1,0,EpsilonGreedy
3497,1,0,EpsilonGreedy
3498,1,0,EpsilonGreedy
3499,1,0,EpsilonGreedy
3500,1,0,EpsilonGreedy
3501,1,0.1,EpsilonGreedy
3502,1,0,EpsilonGreedy
3503,1,0,EpsilonGreedy
3504,1,0.1,EpsilonGreedy
3505,1,0,EpsilonGreedy
3506,1,0,EpsilonGreedy
3507,1,0,EpsilonGreedy
3508,1,0,EpsilonGreedy
3509,1,0,EpsilonGreedy
3510,1,0,EpsilonGreedy
3511,1,0.1,EpsilonGreedy
3512,1,0,EpsilonGreedy
3513,1,0,EpsilonGreedy
3514,1,0,EpsilonGreedy
3515,1,0,EpsilonGreedy
3516,1,0,EpsilonGreedy
3517,1,0,EpsilonGreedy
3518,1,0.1,EpsilonGreedy
3519,1,0.1,EpsilonGreedy
3520,1,0,EpsilonGreedy
